Número doprocesso - SIPAC/SIGAA,Ano do registro,Título da atividade,Nome do (a) Coordenador (a),Local de lotação do (a) Coordenador (a),Data de início da atividade,Data de termino da atividade,Relatório Final,Receita (Prevista),Receita (Realizada)
CR006-2019,2019,BATERIA DANADA,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,25/5/2019,29/11/2019,SIM, R$ -   , R$ -   
CR007-2019,2019,REDACAO DE PATENTES,TAISA CORREA,PROEX,24/10/2019,24/10/2019,SIM, R$ -   , R$ -   
CR008-2019,2019,PI FOR NOOBS,TAISA CORREA,PROEX,23/10/2019,23/10/2019,SIM, R$ -   , R$ -   
CR009-2019,2019,PRATICAS MEDIATIVAS E AUTOCONHECIMENTO ,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,12/3/2019,26/11/2019,SIM, R$ -   , R$ -   
EV001-2019,2019,FEEDBACK,JULIANA ESTACIO RIOS,IEPG,12/2/2019,12/2/2019,SIM, R$ -   , R$ -   
EV005-2019,2019,CORAL UNIFEI 2019.2,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,5/8/2019,2/12/2019,SIM, R$ -   , R$ -   
EV006-2019,2019,I WORKSHOP IEPG - METODOLOGIAS INOVADORAS NO ENSINO-APRENDIZAGEM,JULIANA ESTACIO RIOS,IEPG,1/8/2019,2/8/2019,SIM, R$ -   , R$ -   
EV009-2019,2019,ANSIEDADE: COMO LIDAR COM VESTIBULANDOS ANSIOSOS NA CONTEMPORANEIDADE?,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,18/6/2019,18/6/2019,NÃO, R$ -   , R$ -   
EV010-2019,2019,III CIRCUITO DE ADMINISTRACAO E CONEXAO SICOOB,ANDRE LUIZ MEDEIROS,IEPG,9/9/2019,14/9/2019,SIM, R$ -   , R$ -   
EV011-2019,2019,II CIRCUITO DE ADMINISTRACAO,ISABEL CRISTINA DA SILVA ARANTES,IEPG,22/5/2019,23/5/2019,SIM, R$ -   , R$ -   
EV012-2019,2019,PRIMEIROS SOCORROS,DENISE RANSOLIN SORANSO,IEPG,2/12/2019,2/12/2019,SIM, R$ -   , R$ -   
EV013-2019,2019,LIDERANCA ARCHOTE JUNIOR,JULIANA ESTACIO RIOS,IEPG,30/9/2019,30/9/2019,SIM, R$ -   , R$ -   
EV014-2019,2019,VII FESTIVAL DE MUSICA BRASILEIRA,FLAVIA FERNANDA CARVALHO MOTTA BARBIERI,PROEX,5/8/2019,7/9/2019,NÃO, R$ -   , R$ -   
PD001-2019,2019,DROPS DE ECONOMIA E FINANCAS DO GRUPO DENARIUS,MOISES DINIZ VASSALO,IEPG,6/12/2018,3/12/2019,NÃO, R$ -   , R$ -   
PD001-2019,2019,DROPS DE ECONOMIA E FINANCAS DO GRUPO DENARIUS,VICTOR EDUARDO DE MELLO VALERIO,IEPG,6/12/2018,3/12/2019,NÃO, R$ -   , R$ -   
PD001-2019,2019,DROPS DE ECONOMIA E FINANCAS DO GRUPO DENARIUS,ANDRE LUIZ MEDEIROS,IEPG,6/12/2018,3/12/2019,NÃO, R$ -   , R$ -   
23088.011237/2019-17,2019,"SALA VERDE LEAS: PALESTRA, OFICINA E EXPOSICAO DE BANNERS SOBRE FAUNA E UNIDADES DE CONSERVACAO",DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,6/7/2019,7/7/2019,SIM, R$ -   , R$ -   
23088.011739/2019-48,2019,BIOLOGIA DE PORTAS ABERTAS,SIMONE POLICENA ROSA,IRN,3/6/2019,4/12/2019,SIM, R$ -   , R$ -   
23499.000700/2017-00,2019,CLUBE DE XADREZ UNIFEI ITABIRA,GILBERTO DUARTE CUZZUOL,ICPA,22/6/2017,7/7/2017,SIM, R$ -   , R$ -   
23499.000808/2019-56,2019,VI WORKSHOP DO GRUPO DE PESQUISA EM SISTEMAS DE EXAUSTAO (GPESE) ,JOSE CARLOS DE LACERDA,IEI,12/3/2019,4/6/2019,SIM, R$ -   , R$ -   
23499.001717/2015-12,2019,6º WORKSHOP DE INOVACAO NO ENSINO SUPERIOR,DAIR JOSE DE OLIVEIRA,ICT,5/8/2015,12/11/2015,SIM, R$ -   , R$ -   
23499.000684/2019-17,2019,EQUIPE SAGRES,RAFAEL EMILIO LOPES,ICT,15/1/2019,31/12/2019,NÃO, R$ -   , R$ -   
23499.000551/2016-90,2019,APLICATIVO CAMINHOS DRUMONDIANOS,PAULO JOSE LAGE ALVARENGA ,ICT,18/4/2016,18/7/2016,SIM, R$ -   , R$ -   
23499.000283/2016-44,2019,COMPET - COMPETICAO EM MARATONA DE PROGRAMACAO,PAULO JOSE LAGE ALVARENGA ,ICT,1/2/2016,12/12/2016,SIM, R$ -   , R$ -   
23499.001747/2015-11,2019,APRENDER.COM,PAULO JOSE LAGE ALVARENGA ,ICT,1/3/2015,15/12/2015,SIM, R$ -   , R$ -   
23499.001746/2015-76,2019,UNIFEI TECH MORNING,PAULO JOSE LAGE ALVARENGA ,ICT,9/12/2015,9/12/2015,SIM, R$ -   , R$ -   
23499.000720/2019-34,2019,FEIRA DE ECONOMIA SOLIDARIA E SUSTENTABILIDADE DE ITABIRA 2019,JOAO LUCAS DA SILVA,ICT,29/4/2019,31/12/2019,NÃO, R$ -   , R$ -   
23499.000753/2017-12,2019,SEGUNDA LINGUA,MARIA ELIZABETE VILLELA SANTIAGO,ICPA,14/8/2017,27/11/2017,SIM, R$ -   , R$ -   
23499.000493/2017-85,2019,HACKATHON INDUSTRIAS DO SETOR METAL MECANICO NO FIEMG ITINERANTE,PAULO JOSE LAGE ALVARENGA ,ICT,26/4/2017,28/4/2017,SIM, R$ -   , R$ -   
23088.012283/2019-33,2019,ESTUDOS TECNICOS PARA ELABORACAO DO PROJETO CONCEITUAL DE UMA ESCOLA PRAQUE,ADINELE GOMES GUIMARAES,IRN,21/6/2019,21/2/2020,NÃO," R$ 40.605,00 ",
23088.012290/2019-35,2019,ESTUDOS TECNICOS PARA ELABORACAO DO PROJETO PASSARELA DE PEDESTRE,PAULO CESAR GONCALVES,IRN,21/6/2019,20/4/2020,NÃO," R$ 19.626,66 ",
23088.012342/2019-73,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,JOSE ARNALDO BARRA MONTEVECHI,IEPG,24/6/2019,24/12/2019,SIM," R$ 13.800,00 "," R$ 16.224,06 "
23088.012376/2019-68,2019,PARTICIPACAO EM PROGRAMA DE FORMACAO E CAPACITACAO EM INOVACAO DE PROCESSO DE AVALIACAO DE INVESTIMENTOS EM PPPS: ENGENHARIA ECONOMICA I E II,EDSON DE OLIVEIRA PAMPLONA,IEPG,24/6/2019,24/12/2019,SIM," R$ 20.700,00 "," R$ 25.893,80 "
23088.012436/2019-42,2019,"PARTICIPACAO EM CURSO DE ESPECIALIZACAO EM ENGENHARIA DE PROCESSOS, PRODUTIVIDADE E QUALIDADE NA FACULDADE DE ADMINISTRACAO E INFORMATICA (FAI), DE SANTA RITA DO SAPUCAI, MINAS GERAIS",JOSE ANTONIO QUEIROZ,IEPG,29/6/2019,29/9/2019,SIM," R$ 4.145,88 "," R$ 3.631,58 "
23088.012164/2019-81,2019,I WORKSHOP EM FISICA EXPERIMENTAL DA UNIFEI - I WFEU,MARCELOS LIMA PERES,IFQ,24/6/2019,20/9/2019,SIM, R$ -   ," R$ 1.070,00 "
23088.012334/2019-27,2019,PROJETO ECOVEICULO,JOSE HAMILTON CHAVES GORGULHO JUNIOR,IEPG,1/1/2019,31/12/2019,SIM, R$ -   , R$ -   
23088.006900/2019-61,2019,PROJETO FORMULA SAE CHEETAH RCING UNIFEI,BRUNO SILVA DE SOUSA,IEM,1/1/2019,31/12/2019,SIM," R$ 10.000,00 ",
23088.012531/2019-46,2019,BLUE BRUNNIES,SANDRA NAKAMATSU,IFQ,26/2/2019,10/12/2019,SIM, R$ -   , R$ -   
23088.012656/2019-76,2019,ENGENHEIROS DA ALEGRIA - UNIFEI,ANA PAULA MONI SILVA,IRN,22/4/2019,31/12/2019,SIM, R$ -   , R$ -   
23088.012822/2019-34,2019,PALESTRA: EDLE: ENTREPRENEURIAL DYNAMIC LEARNING - (TECNICAS INTEGRADAS DE APRENDIZAGEM DINAMICA EMPREENDEDORA) - COMPARTILHAMENTO DE EXPERIENCIAS INOVADORAS DE APRENDIZAGEM NA EDUCACAO SUPERIOR,ELZO ALVES ARANHA,IEPG,1/7/2019,24/7/2019,SIM, R$ -   , R$ -   
23088.012830/2019-81,2019,SEMANA DE ENGENHARIA DE PRODUCAO - SEMEPRO,JOSE LEONARDO NORONHA,IEPG,1/7/2019,30/10/2019,SIM," R$ 1.379,30 ", R$ -   
23088.012860/2019-97,2019,SENSIBILIZACAO DOS ALUNOS DO 4º ANO DA ESCOLA MUNICIPAL TEODOMIRO SANTIAGO QUANTO À PROBLEMATICA DO LIXO,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,19/6/2019,3/7/2019,SIM, R$ -   , R$ -   
23088.012845/2019-49,2019,PROJETO ECOEFICIENTE PARA A ONG RESGATI - FASE 2,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,10/4/2019,30/12/2019,SIM, R$ -   , R$ -   
23088.012964/2019-00,2019,"PALESTRA SOBRE ""TEORIA E OBSERVACÕES SOBRE RELAMPAGOS NO BRASIL""",ENRIQUE VIEIRA MATTOS,IRN,9/6/2019,12/6/2019,SIM, R$ -   , R$ -   
23499.000948/2019-24,2019,CURSO DE FILOSOFIA - ATUALIZACAO,FLAVIO FONTENELLE LOQUE,ICPA,1/10/2019,31/10/2019,SIM," R$ 720,00 "," R$ 742,27 "
23088.012661/2019-89,2019,METODOLOGIAS ATIVAS E NOVAS TECNOLOGIAS EDUCACIONAIS NO ENSINO DE CIENCIAS E MATEMATICA,DENISE PEREIRA DE ALCANTARA FERRAZ,IFQ,1/8/2019,10/12/2019,SIM, R$ -   , R$ -   
23088.013402/2019-75,2019,GESTAO DE RESIDUOS INDUSTRIAIS,ROGERIO JOSE DA SILVA,IEM,9/7/2019,9/9/2019,SIM, R$ -   , R$ -   
23088.013257/2019-22,2019,DA CAPTACAO À DISTRIBUICAO: ELUCIDANDO QUESTÕES DO SISTEMA DE ABASTECIMENTO DE JESUANIA/MG,ANA LUCIA FONSECA,IRN,30/7/2018,8/12/2018,SIM, R$ -   , R$ -   
23499.000610/2017-19,2019,MARATONA MINEIRA DE PROGRAMACAO,PAULO JOSE LAGE ALVARENGA ,ICT,26/5/2017,28/5/2017,SIM, R$ -   , R$ -   
23499.001488/2017-90,2019,SUICIDE HAWKS ENGINEERING,TARCISIO GONCALVES DE BRITO,IEI,24/10/2016,25/10/2017,SIM, R$ -   , R$ -   
23088.013717/2019-12,2019,RECICLANDO E APRENDENDO,ANA LUCIA FONSECA,IRN,1/8/2019,5/12/2019,SIM, R$ -   , R$ -   
23088.013484/2019-58,2019,STARTUP WEEKEND MAKER,JULIANA CAMINHA NORONHA,IEPG,30/8/2019,1/9/2019,SIM," R$ 41.000,00 "," R$ 19.426,80 "
23088.013247/2019-97,2019,CARACTERIZACAO DE ANTENAS E MODULOS DE RADIO ONERF,DANILO HENRIQUE SPADOTI,IESTI,2/7/2019,30/6/2020,NÃO," R$ 29.400,00 ",
23088.013554/2019-78,2019,OFICINA DE EDUCACAO AMBIENTAL,ANA LUCIA FONSECA,IRN,1/8/2019,5/12/2019,SIM, R$ -   , R$ -   
23499.000980/2019-18,2019,EIXO EDUCACIONAL E A SUSTENTABILIDADE DO PROJETO DE REVITALIZACAO DE 14 ESCOLAS PUBLICAS ESTADUAIS DE ITABIRA-MG ,GISELLE DE PAULA QUEIROZ CUNHA,ICPA,4/6/2019,4/5/2020,NÃO, R$ -   , R$ -   
23499.000979/2019-85,2019,"DIAGNOSTICO, PROGNOSTICO E MOBILIZACAO DE PARCEIROS PARA REVITALIZACAO INFRAESTRUTURAL DE 14 ESCOLAS PUBLICAS ESTADUAIS DE ITABIRA-MG (PROJETO ESCOLA ""UBUNTU"" - ""SOU O QUE SOU, PORQUE SOMOS TODOS NOS!"" ",GISELLE DE PAULA QUEIROZ CUNHA,ICPA,4/6/2019,4/5/2020,NÃO, R$ -   , R$ -   
23088.014053/2019-17,2019,"PARTICIPACAO EM CURSO DE ESPECIALIZACAO EM ENGENHARIA DE PROCESSOS, PRODUTIVIDADE E QUALIDADE NA FACULDADE DE ADMINISTRACAO E INFORMATICA (FAI), DE SANTA RITA DO SAPUCAI, MINAS GERAIS (MODULO PCP)",FABIANO LEAL,IEPG,3/8/2019,28/11/2019,NÃO," R$ 3.523,53 "," R$ 3.026,32 "
23088.014058/2019-31,2019,ATIVIDADE DE EXTENSAO UNIVERSITARIA COM BASE NA EDUCACAO AMBIENTAL CRITICA E REFLEXIVA VIA DESENVOLVIMENTO DE UM PROJETO APLICADO À PERMACULTURA E SISTEMAS AGROFLORESTAIS,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,30/5/2019,18/6/2019,SIM, R$ -   , R$ -   
23088.014017/2019-45,2019,ESTUDOS DE DESCARGAS PARCIAIS EM ISOLADORES,ESTACIO TAVARES WANDERLEY NETO,ISEE,15/8/2019,14/5/2020,SIM," R$ 47.278,62 "," R$ 47.281,05 "
23088.014474/2019-30,2019,PALESTRA SOBRE O ARTIGO DE PROTECAO UV E VISAO NO ADVISORY BOARD J&J VISION CARE 2019,MARCELO DE PAULA CORREA,IRN,25/7/2019,25/8/2019,SIM," R$ 4.000,00 "," R$ 4.000,00 "
23088.014473/2019-95,2019,SIMPOSIO AEHA - ACUVUE EYE HEALTH ADVISOR 2019,MARCELO DE PAULA CORREA,IRN,3/8/2019,20/8/2019,SIM," R$ 3.500,00 "," R$ 3.960,00 "
23088.014898/2019-02,2019,OFICINA ORIGAMI I,MARCIA SAYURI KASHIMOTO,IMC,23/8/2019,27/9/2019,SIM, R$ -   , R$ -   
23088.014182/2019-05,2019,PARTICIPACAO EM CURSO DE CURTA DURACAO EM MANUTENCAO E TESTES AVANCADOS EM TRANSFORMADORES DE POTENCIA - TEORIA E PRATICA,ROSSANO GIMENES,IFQ,16/7/2019,16/7/2020,NÃO," R$ 1.770,88 ",
23088.015440/2019-62,2019,"PALESTRA ""RADIACAO SOLAR NO BRASIL E SEUS IMPACTOS SOBRE A SAUDE DA PELE E DOS CABELOS"" NO II SEMINARIO SOBRE PROTECAO INDOOR E OUTDOOR",MARCELO DE PAULA CORREA,IRN,15/8/2019,15/8/2019,SIM, R$ -   , R$ -   
23088.015430/2019-27,2019,TERCAS TEATRAIS,JANE RAQUEL SILVA DE OLIVEIRA,IFQ,6/8/2019,19/11/2019,SIM, R$ -   , R$ -   
23088.014977/2019-13,2019,SEMANA DA QUIMICA,FABIO DA SILVA LISBOA,IFQ,5/8/2019,9/8/2019,SIM, R$ -   , R$ -   
23088.015434/2019-13,2019,PROJETO MAOS A HORTA,ANA LUCIA FONSECA,IRN,1/8/2019,5/12/2019,SIM, R$ -   , R$ -   
23088.015274/2019-02,2019,PROJETO PRE-ACELERACAO LAB001,JULIANA CAMINHA NORONHA,IEPG,31/8/2019,30/5/2020,SIM, R$ -   , R$ -   
23088.015273/2019-50,2019,PROJETO DE PRE-ACELERACAO IMPULSO,JULIANA CAMINHA NORONHA,IEPG,31/8/2019,29/5/2020,SIM, R$ -   , R$ -   
23088.015701/2019-44,2019,II SIMPOSIO INTERNACIONAL DE EDUCACAO EM CIENCIAS E IV SEMANA DAS LICENCIATURAS DA UNIFEI,DENISE PEREIRA DE ALCANTARA FERRAZ,IFQ,11/11/2019,20/12/2019,SIM," R$ 2.000,00 "," R$ 3.002,65 "
23088.013842/2019-22,2019,SISTEMA DE INFORMACAO GERENCIAL PARA MICROEMPRESAS,ELIZABETE RIBEIRO SANCHES DA SILVA,IMC,12/8/2019,22/11/2019,SIM, R$ -   , R$ -   
23088.012557/2019-94,2019,EXCEL MINICURSO - APLICADO À ADMINISTRACAO,LUIZ EUGENIO VENEZIANI PASIN,IEPG,8/6/2019,9/6/2019,SIM, R$ -   , R$ -   
23088.016029/2019-12,2019,TREINAMENTO DO TERCEIRO NIVEL DA OBMEP,RICK ANTONIO RISCHTER,IMC,14/9/2019,7/12/2019,SIM, R$ -   , R$ -   
23088.016029/2019-12,2019,TREINAMENTO DO TERCEIRO NIVEL DA OBMEP,FERNANDO PEREIRA MICENA,IMC,14/9/2019,7/12/2019,SIM, R$ -   , R$ -   
23088.016042/2019-63,2019,"PARTICIPACAO EM CURSO DE CURTA DURACAO ""OPERACAO DE CENTRAIS TERMELETRICAS""",OSVALDO JOSE VENTURINI,IEM,19/8/2019,18/8/2020,SIM," R$ 69.952,48 "," R$ 74.112,93 "
23088.016524/2019-13,2019,TREINAMENTO DE TABLEAU,MELISE MARIA VEIGA DE PAULA,IMC,23/8/2019,23/8/2019,SIM, R$ -   , R$ -   
23088.016222/2019-45,2019,ESTUDOS DE DESCARGAS PARCIAIS EM ISOLADORES,ESTACIO TAVARES WANDERLEY NETO,ISEE,15/8/2019,14/5/2020,NÃO, R$ -   , R$ -   
23088.016710/2019-52,2019,CURSO DE MAPEAMENTO DE PROCESSO ATRAVES DA TECNICA BPMN PARA EMPRESAS JUNIORES,FABIANO LEAL,IEPG,19/9/2019,24/10/2019,SIM, R$ -   , R$ -   
23088.016901/2019-14,2019,TREINAMENTO DE MS PROJECT,ADLER DINIZ DE SOUZA,IMC,27/9/2019,27/9/2019,SIM, R$ -   , R$ -   
23088.016617/2019-48,2019,SEGUNDO ENCONTRO DE FISICA TEORICA GIFT,ALEXIS ROA AGUIRRE,IFQ,14/8/2019,30/11/2019,SIM," R$ 8.800,00 "," R$ 5.224,91 "
23499.001039/2019-11,2019,III FEIRA DE ESTAGIOS EM ENGENHARIAS DE ITABIRA - FEEI,TABATA FERNANDES PEREIRA,IEI,21/5/2020,21/5/2020,SIM, R$ -   , R$ -   
23499.001394/2019-82,2019,UNIFEI PORTAS ABERTAS ENSINO MEDIO,GEUDERSON TRASPADINI MARCHIORI,ITABIRA,26/8/2019,27/9/2018,SIM, R$ -   , R$ -   
23088.017263/2019-59,2019,QUIMICA NA PRATICA,EVANDRO FORTES ROZENTALSKI,IFQ,12/8/2019,29/11/2019,SIM, R$ -   , R$ -   
23499.001380/2019-69,2019,ENCONTRO DE ENGENHARIA AMBIENTAL,JAMES LACERDA MAIA,ICPA,2/7/2019,6/9/2019,SIM, R$ -   , R$ -   
23088.017271/2019-03,2019,REVISTA AMAN-TI-KYR: ESTUDOS INTERDISCIPLINARES EM EDUCACAO (ISSN 2526-124X)*,ALESSANDRA RODRIGUES,IFQ,26/8/2019,26/8/2020,NÃO, R$ -   , R$ -   
23088.017375/2019-18,2019,SEMANA DE TECNOLOGIAS AERONAUTICAS (STA),PATRICIA DA SILVA LOPES ALEXANDRINO,IEM,2/9/2019,6/9/2019,SIM, R$ -   , R$ -   
23088.015897/2019-77,2019,SEMANA DE ENGENHARIA DE MATERIAIS,GERSON AVELINO FERNANDES,IEM,19/8/2019,24/8/2019,SIM, R$ -   , R$ -   
23088.017195/2019-28,2019,MEDICAO DA CONDUTIVIDADE TERMICA DE MATERIAIS PELO METODO DE LASER PULSADO,DANIEL THOMAZINI,IEM,1/9/2019,31/8/2020,NÃO," R$ 17.500,00 ",
23088.015071/2019-16,2019,PARTICIPACAO NO CURSO DE CURTA DURACAO EM OPERACAO DE TURBINAS HIDRAULICAS E REGULADORES DE VELOCIDADE,EDSON DA COSTA BORTONI,ISEE,29/7/2019,29/7/2020,NÃO," R$ 3.272,08 ",
23088.017273/2019-94,2019,PALESTRA LUZ ULTRAVIOLETA E LUZ AZUL: UM MAL NECESSARIO,MARCELO DE PAULA CORREA,IRN,21/9/2019,21/9/2019,SIM," R$ 3.800,00 "," R$ 3.800,00 "
23088.017269/2019-26,2019,ELABORACAO DE MATERIAL/ARTIGO DIDATICO SOBRE RADIACAO UV NO BRASIL,MARCELO DE PAULA CORREA,IRN,26/8/2019,26/9/2019,SIM," R$ 3.400,00 "," R$ 3.400,00 "
23088.017486/2019-16,2019,DESENVOLVIMENTO E INTERSECCIONALIDADE,DANIELA ORNAGHI SANT ANNA,IRN,24/9/2019,26/11/2019,NÃO, R$ -   , R$ -   
23088.017484/2019-27,2019,1º FORUM SAO GERALDO,DANIELA ORNAGHI SANT ANNA,IRN,20/9/2019,20/9/2019,NÃO, R$ -   , R$ -   
23088.017777/2019-12,2019,I SIMPOSIO PRIMAVERA DAS MULHERES,GEISE RIBEIRO,IFQ,23/9/2019,24/9/2019,SIM, R$ -   , R$ -   
23499.001344/2019-03,2019,CURSO AUTOCAD APLICADO AO MAPEAMENTO TOPOGRAFICO 2019,ELIANE MARIA VIEIRA,ICPA,27/8/2019,3/9/2019,SIM, R$ -   , R$ -   
23499.001290/2019-78,2019,QUARTA ARTE 2019,JOAO LUCAS DA SILVA,ICT,2/9/2019,31/12/2019,SIM, R$ -   , R$ -   
23499.001275/2019-20,2019,EDUCACAO AMBIENTAL EM ESCOLAS INFANTIS,GLAUCIO MARCELINO MARQUES,ICPA,28/8/2019,11/9/2019,SIM, R$ -   , R$ -   
23088.018230/2019-26,2019,RESILIENCIA UNIFEI,BRUNO VIDAL DE ALMEIDA,IEM,27/9/2019,23/9/2020,NÃO, R$ -   , R$ -   
23088.017813/2019-30,2019,EQUIPE UAI!RRIOR DE ROBOTICA,TALES CLEBER PIMENTA,IESTI,15/10/2019,10/2/2019,SIM, R$ -   , R$ -   
23088.017984/2019-69,2019,"V CURSO DE SISTEMAS FOTOVOLTAICOS: DIMENSIONAMENTO ON E OFF GRID, TARIFACAO, TREINAMENTO EM BANCADA, VIABILIDADE ECONOMICA, AGENTE DO MERCADO FV, ESTUDOS DE CASO E SIMULACAO COMPUTACIONAL EM PVSYST",CHRISTIAN J CORONADO RODRIGUEZ,IEM,23/11/2019,23/3/2020,NÃO," R$ 11.101,00 ",
23088.018305/2019-79,2019,OFICINA PILOTO DE ENGENHARIA QUIMICA: CONSTRUCAO DE UM ELUTRIADOR PARA FINS DIDATICOS,HUGO PERAZINNI,IRN,1/10/2019,1/4/2020,NÃO, R$ -   , R$ -   
23088.018352/2019-12,2019,SALA VERDE LEAS VAI À ESCOLA: SENSIBILIZACAO AMBIENTAL NO HORTO FLORESTAL ANHUMAS,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,29/8/2019,29/8/2019,SIM, R$ -   , R$ -   
23088.018351/2019-78,2019,SALA VERDE LEAS VAI À ESCOLA: ARBORIZACAO E JARDINAGEM NA ESCOLA MUNICIPAL REINO ENCANTADO - INCONFIDENTES/MG,DANIELA ROCHA TEIXEIRA RIONDET COSTA,IRN,2/9/2019,6/9/2019,SIM, R$ -   , R$ -   
23088.015332/2019-90,2019,PLANEJAMENTO DAS ACÕES COMUNITARIAS DO CICLO 2019/2020 DO NUCLEO ESTRATEGICO INTERDISCIPLINAR  EM RESILIENCIA URBANA - NEIRU,ADINELE GOMES GUIMARAES,IRN,12/8/2019,12/8/2020,NÃO, R$ -   , R$ -   
23088.018858/2019-21,2019,TREINAMENTO DE USABILIDADE EM EQUIPAMENTOS MEDICOS,EGON LUIZ MULLER JUNIOR,IESTI,20/9/2019,31/3/2020,ParCial," R$ 37.435,29 "," R$ 37.425,34 "
23088.019076/2019-18,2019,PALESTRA FINANCAS PESSOAIS,ANDRE LUIZ MEDEIROS,IEPG,25/9/2019,25/9/2019,SIM, R$ -   , R$ -   
23088.018920/2019-85,2019,INTERPET 2019,THATYANA DE FARIA PIOLA SERAPHIM,IESTI,7/9/2019,7/9/2019,SIM, R$ -   , R$ -   
23088.018885/2019-02,2019,DESENVOLVIMENTO DE MANUAL PARA USO DE INDICADORES PARA ADMINISTRACAO DE MATERIAIS EM SUPERMERCADOS,FABIO FAVARETTO,IEPG,20/9/2019,10/1/2020,SIM, R$ -   ," R$ 2.298,82 "
23088.019191/2019-84,2019,ORIENTACAO SOBRE PROCEDIMENTOS CONFIAVEIS DE AMOSTRAGEM DE OLEO ISOLANTE EM TRANSFORMADORES DE POTENCIA,ROSSANO GIMENES,IFQ,27/9/2019,31/1/2020,NÃO," R$ 950,00 "," R$ 950,00 "
23088.019186/2019-71,2019,"PALESTRA "" A PROTECAO DA PELE ALEM DA RADIACAO UV: CARACTERIZACAO DE UM EXPOSSSOMA BRASILEIRO""",MARCELO DE PAULA CORREA,IRN,28/9/2019,28/9/2019,SIM," R$ 5.000,00 "," R$ 5.000,00 "
23088.013940/2019-60,2019,II WORKSHOP DE ENERGIAS OCEANICAS E FLUVIAIS,GERALDO LUCIO TIAGO FILHO,IRN,29/8/2019,30/8/2019,SIM, R$ -   , R$ -   
23088.019456/2019-44,2019,REPAROS NA INSTALACAO ELETRICA DA APAE DE PASSA QUATRO - MG,CREDSON DE SALLES,ISEE,2/9/2019,1/9/2020,NÃO, R$ -   , R$ -   
23088.019570/2019-74,2019,NEIRU DE PORTAS ABERTAS - PALESTRA SOBRE PLANEJAMENTO URBANO,MARIA RACHEL DE ARAUJO RUSSO,IRN,24/9/2019,24/9/2019,SIM, R$ -   , R$ -   
23088.017507/2019-01,2019,CERTIFICACAO E ENSAIOS DE PRODUTOS DE TECNOLOGIA DA INFORMACAO E TELECOMUNICACAO,JOSE CARLOS GRILO RODRIGUES,ISEE,1/9/2019,31/1/2021,NÃO," R$ 143.619,54 ",
23088.013268/2019-11,2019,RECUPERACAO DA MATA CILIAR DE UM TRECHO DO RIO MOGI-GUACU EM INCONFIDENTES/MG,ANA LUCIA FONSECA,IRN,31/7/2018,8/12/2018,SIM, R$ -   , R$ -   
23088.019691/2019-16,2019,APLICACAO DE METODOS COMPUTACIONAIS PARA PREVISAO DE DURACAO E FREQUENCIA DE INTERRUPCAO DE ENERGIA EM ESTACÕES DISTRIBUIDORAS,BRUNO GUAZZELLI BATISTA,IMC,5/10/2019,30/6/2020,NÃO," R$ 22.356,00 ",
23088.018999/2019-44,2019,TREINAMEMBROS - ENACTUS - NOCÕES BASICAS DE PLANILHA ELETRONICA,LUIZ EUGENIO VENEZIANI PASIN,IEPG,21/9/2019,21/9/2019,SIM, R$ -   , R$ -   
23088.019978/2019-46,2019,SPACE APPS CHALLANGE - HACKATHON NASA,JULIANA CAMINHA NORONHA,IEPG,18/10/2019,20/10/2019,SIM, R$ -   ," R$ 7.500,00 "
23088.012266/2018-15,2019,"PARTICIPACAO, EM CARATER ESPORADICO, DO PROF. CARLOS BARREIRA MARTINEZ NO CURSO DE POS-GRADUACAO LATO SENSU INTITULADO ""FONTES DE ENERGIA RENOVAVEIS - GERACAO, OPERACAO E INTEGRACAO"", OFERTADO UFMG/FCO",CARLOS BARREIRA MARTINEZ,IEM,1/10/2018,1/10/2019,SIM, R$ -   , R$ -   
23088.019835/2019-34,2019,V SEMINARIO DE RECURSOS NATURAIS,MAXIMILIAN JOACHIM HODAPP,IRN,21/10/2019,25/10/2019,SIM, R$ -   , R$ -   
23088.020419/2019-89,2019,A IMPORTANCIA DA FOTOPROTECAO EM CRIANCAS E ADOLESCENTES - 39º CONGRESSO BRASILEIRO DE PEDIATRIA,MARCELO DE PAULA CORREA,IRN,12/10/2019,12/10/2019,SIM, R$ -   , R$ -   
23088.020367/2019-41,2019,O MUNDO DA AERONAUTICA,PATRICIA DA SILVA LOPES ALEXANDRINO,IEM,3/10/2019,30/6/2020,NÃO, R$ -   , R$ -   
23499.001637/2019-82,2019,OFICINA DE PROCESSAMENTO E DE MATERIAIS PARA ENGENHARIA,RICARDO LUIZ PEREZ TEIXEIRA,IEI,10/10/2019,22/11/2019,SIM, R$ -   , R$ -   
