N�;Nome do Projeto;In��cio;T�mino;Status;�rg�o Financiador;Recursos Internos ;Recursos Externos ;Participa��o     Inicio e fim;Equipe;Instituto Vinculado;Cargo (Aluno/ Coordenador/ Professor);Carga Hor�ria;Observa��es;Nota;;
415;Integração das Técnicas de Simulação a Eventos Discretos e da Simulação Baseada em Agentes para a Análise da Influência do Fator Humano em Processos Produtivos;01/07/2015;01/07/2017;;FAPEMIG;;;07/2015 a 07/2017;Danilo Lopes Nunes;;Discente;20;;;;
415;Integração das Técnicas de Simulação a Eventos Discretos e da Simulação Baseada em Agentes para a Análise da Influência do Fator Humano em Processos Produtivos;01/07/2015;01/07/2017;;FAPEMIG;;;07/2015 a 07/2017;José Arnaldo Barra Montevechi;;Docente;2;;;;
415;Integração das Técnicas de Simulação a Eventos Discretos e da Simulação Baseada em Agentes para a Análise da Influência do Fator Humano em Processos Produtivos;01/07/2015;01/07/2017;;FAPEMIG;;;07/2015 a 07/2017;Renato da Silva Lima;;Docente;2;;;;
416;Proposta de Melhoria da qualidade da Informação na gestão de estoques;01/08/2015;01/08/2017;Expirado;FAPEMIG;;R$ 4.725,00;08/2015 a 08/2017;Fábio Favaretto;IEPG;Coordenador;4; Arquivado Relatorio Final entregue em 03/2021;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;Expirado;FAPEMIG;;R$ 24.885,00;07/2015 a 09/2018;Roger Rodrigues Torres;IRN;Coordenador;8;Vigência prorrogada até 09/2018. // Vigência prorrogada de 01/09/2018 para 12/2020 em 24/10/20109;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Vitor Hugo de Almeida Marrafon;;Discente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Pedro Ygor Carvalho Correa;;Discente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Diego Felipe dos Santos;;Discente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Ana Caroline Penna;;Discente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Fabrina Bolzan Martins;;Docente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Marcelo de Paula Corrêa;;Docente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Sâmia Regina Garcia Calheiros;;Docente;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;David Montenegro Lapola;;Docente externo;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;David Mendes;;Docente externo;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Mônica Cristina Damião Mendes;;Docente externo;2;;;;
417;Projeções e incertezas sobre mudanças de extremos climáticos na América do sul para o final do XXl;01/07/2015;01/12/2020;;FAPEMIG;;;07/2015 a 07/2017;Nancy Laura Rios Gamarra;;Docente externo;2;;;;
418;Estudo e Desenvolvimento de uma Turbina Eólica de Eixo vertical operando por impulso;01/12/2015;01/12/2016;Expirado;;;;12/2015 a 12/2016;Geraldo Lucio Tiago Filho;IRN;Coordenador;2; Edital 004-2015;8,32;;
418;Estudo e Desenvolvimento de uma Turbina Eólica de Eixo vertical operando por impulso;01/12/2015;01/12/2016;;;;;12/2015 a 12/2016;Pedro Matheus Bianchi;;Discente;8;;;;
419;A formação de professores em serviço e a educação financeira nas escolas ;01/01/2016;01/12/2016;Expirado;;;;01/2016 a 12/2016;José Gilberto da Silva;IESTI;Coordenador;3; Edital 004-2015;7,19;;
419;A formação de professores em serviço e a educação financeira nas escolas ;01/01/2016;01/12/2016;;;;;01/2016 a 12/2016;André Luiz Medeiros;;Docente;2;;;;
421;A TEMÁTICA AMBIENTAL E O PROCESSO EDUCATIVO: COMPREENSÕES ELABORADAS PELO CAMPO DE PESQUISA EM EDUCAÇÃO EM CIÊNCIAS;01/12/2015;01/11/2017;Expirado;;;;12/2015 a 11/2017;Luciano Fernandes Silva;IFQ;Coordenador;8; Arquivado  Edital 004-2015- Relatório final entregue em 12/01/2018  // Arquivado CAIXA 001/2020;8,99;;
421;A TEMÁTICA AMBIENTAL E O PROCESSO EDUCATIVO: COMPREENSÕES ELABORADAS PELO CAMPO DE PESQUISA EM EDUCAÇÃO EM CIÊNCIAS;01/12/2015;01/11/2017;;;;;12/2015 a 11/2017;Mariana Feiteiro Cavalari;;Docente;4;;;;
421;A TEMÁTICA AMBIENTAL E O PROCESSO EDUCATIVO: COMPREENSÕES ELABORADAS PELO CAMPO DE PESQUISA EM EDUCAÇÃO EM CIÊNCIAS;01/12/2015;01/11/2017;;;;;12/2015 a 11/2017;Janaina Roberta dos Santos;;Docente;4;;;;
421;A TEMÁTICA AMBIENTAL E O PROCESSO EDUCATIVO: COMPREENSÕES ELABORADAS PELO CAMPO DE PESQUISA EM EDUCAÇÃO EM CIÊNCIAS;01/12/2015;01/11/2017;;;;;09/2016 a 11/2017;Isabela Franco Costa;;Discente;12;;;;
422;ALGUNS ASPECTOS DE EQUILÍBRIO E NÃO-EQUILÍBRIO TÉRMICO EM FÍSICA DE ALTAS ENERGIAS;01/01/2016;01/12/2017;Expirado;;;;01/2016 a 12/2017;Gabriel Flôres Hidalgo;IFQ;Coordenador;8; Edital 004-2015;7,43;;
423;ANÁLISE COMPARATIVA DA RESISTÊNCIA AO DESGASTE EM REVESTIMENTOS DE CROMO POR ELETRODEPOSIÇÃO CONTENDO PARTÍCULAS;01/10/2015;01/09/2017;Expirado;;;;10/2015 a 09/2017;Edmilson Otoni Correa;IESTI;Coordenador;8; Arquivado Alteração de vigência de projeto memorando nº 437/2016 (não tem comprovante de alteração de vigencia, envio de ficha errada) - IEM Edital 004-2015- RELATORIO FINAL ENTREGUE ENTREGUE EM 20/12/2017 // Arquivado CAIXA 01/2020;9;;
423;ANÁLISE COMPARATIVA DA RESISTÊNCIA AO DESGASTE EM REVESTIMENTOS DE CROMO POR ELETRODEPOSIÇÃO CONTENDO PARTÍCULAS;01/10/2015;01/09/2017;;;;;10/2015 a 10/2016;Luciano Rios Fonseca;;Discente;6;;;;
423;ANÁLISE COMPARATIVA DA RESISTÊNCIA AO DESGASTE EM REVESTIMENTOS DE CROMO POR ELETRODEPOSIÇÃO CONTENDO PARTÍCULAS;01/10/2015;01/09/2017;;;;;10/2015 a 10/2016;Lucas Porcelli;;Discente;6;;;;
424;ANÁLISE DE EFICIÊNCIA DO FILTRO DE AREIA NO TRATAMENTO DE ÁGUA CINZA PARA REUSO NÃO POTÁVEL;01/03/2016;01/02/2017;Expirado;;;;03/2016 a 02/2017;Marcia Viana Lisboa Martins;IRN;Coordenador;4;  Arquivado Edital 004-2015/Relatório final entregue em 24/05/2017  // Arquivado CAIXA 001/2020;7,5;;
425;AVALIAÇÃO DA RECUPERAÇÃO DA QUALIDADE DO SOLO DE PASTAGEM PÓS-QUEIMADA;01/02/2016;01/02/2017;Expirado;;;;02/2016 a 02/2017;Eliane Guimarães Pereira Melloni;IRN;Coordenador;1;  Arquivado Edital 004-2015 - relatorio final entregue via e-mail no dia 27/06/2017 // Arquivado CAIXA 01/2020;7,66;;
425;AVALIAÇÃO DA RECUPERAÇÃO DA QUALIDADE DO SOLO DE PASTAGEM PÓS-QUEIMADA;01/02/2016;01/02/2017;;;;;02/2016 a 02/2017;Rogério Melloni;;Docente;1;;;;
426;AVALIAÇÃO DO ACÚMULO LIPÍDICO DE LEVEDURAS CULTIVADAS EM COPRODUTOS INDUSTRIAIS VISANDO A;;;;;;;;;;;;;;;
"PRODUÇÃO DE BIOCOMBUSTÍVEL""";01/03/2016;01/03/2018;Expirado;;;;03/2016 a 03/2018;Susan Hartwig Duarte;IRN;Coordenador;20;  Arquivado Edital 004-2015/ Cancelado memorando nº 520/2016 - IRN  // Arquivado CAIXA 01/2020;9,21;;;
427;CHOPPER TRANSISTORIZADO PARA ACIONAMENTO DE CARRINHO TRANSPORTADOR, UTILIZANDO MOTOR DE;;;;;;;;;;;;;;;
"CORRENTE CONTÍNUA DE ÍMÃ PERMANENTE""";01/11/2015;01/11/2018;Expirado;;;;11/2015 a 11/2018;Angelo José Junqueira Rezek;ISEE;Coordenador;2;  Arquivado Edital 004-2015 / Prrorrogado em 07/12/2017 para novembro/2018 - Relatório de conclusão entregue em 29.01.2019 // Arquivado CAIXA 01/2020;8,8;;;
427;CHOPPER TRANSISTORIZADO PARA ACIONAMENTO DE CARRINHO TRANSPORTADOR, UTILIZANDO MOTOR DE;;;;;;;;;;;;;;;
"CORRENTE CONTÍNUA DE ÍMÃ PERMANENTE""";01/11/2015;01/11/2018;;;;;11/2015 a 11/2017;Alessandra Germiniani Ribeiro;;Discente;12;;;;;
427;CHOPPER TRANSISTORIZADO PARA ACIONAMENTO DE CARRINHO TRANSPORTADOR, UTILIZANDO MOTOR DE;;;;;;;;;;;;;;;
"CORRENTE CONTÍNUA DE ÍMÃ PERMANENTE""";01/11/2015;01/11/2018;;;;;11/2015 a 11/2017;Isabela Nogueira;;Discente;12;;;;;
427;CHOPPER TRANSISTORIZADO PARA ACIONAMENTO DE CARRINHO TRANSPORTADOR, UTILIZANDO MOTOR DE;;;;;;;;;;;;;;;
"CORRENTE CONTÍNUA DE ÍMÃ PERMANENTE""";01/11/2015;01/11/2018;;;;;11/2015 a 11/2017;Maíra Campos Cardoso;;Discente;12;;;;;
428;CONDUTIVIDADE DE COMPOSTOS ORGÂNICOS EM MEIO NÃO AQUOSO;01/03/2016;01/02/2017;Expirado;;;;03/2016 a 02/2017;Antonio José Faria Bombard;;Coordenador;2; Edital 004-2015;7,4;;
429;CONTROLE DE TENSÃO E FREQUÊNCIA DE MÁQUINA SÍNCRONA TRIFÁSICA, OPERAÇÃO ISOLADA, UTILIZANDO REGULADOR DE CARGA, EMPREGANDO CONTROLADOR CA TRIFÁSICO;01/11/2015;01/11/2017;Expirado;;;;11/2015 a 11/2017;Angelo José Junqueira Rezek;ISEE;Coordenador;2;  Arquivado Edital 004-2015 - Relatorio Final entregue dia 05.06.2018 // Arquivado CAIXA 01/2020;8,5;;
429;CONTROLE DE TENSÃO E FREQUÊNCIA DE MÁQUINA SÍNCRONA TRIFÁSICA, OPERAÇÃO ISOLADA, UTILIZANDO REGULADOR DE CARGA, EMPREGANDO CONTROLADOR CA TRIFÁSICO;01/11/2015;01/11/2017;;;;;11/2015 a 11/2017;Rafael Braith Ferreira;;Discente;12;;;;
430;CONTROLE PREVENTIVO DE ESTABILIDADE ATRAVÉS DE SENSIBILIDADE BASEADA EM REDES NEURAIS;01/12/2015;01/12/2017;Expirado;;;;12/2015 a 12/2017;Mauricio Campos Passaro;ISEE;Coordenador;4; Edital 004-2015;7,64;;
430;CONTROLE PREVENTIVO DE ESTABILIDADE ATRAVÉS DE SENSIBILIDADE BASEADA EM REDES NEURAIS;01/12/2015;01/12/2017;;;;;12/2015 a 12/2017;Éverson Júnior de Mendonça;;Discente;12;;;;
430;CONTROLE PREVENTIVO DE ESTABILIDADE ATRAVÉS DE SENSIBILIDADE BASEADA EM REDES NEURAIS;01/12/2015;01/12/2017;;;;;12/2015 a 12/2017;Antônio Carlos Zambroni de Souza;;Docente;4;;;;
431;DESENVOLVIMENTO DE COMPÓSITOS COLÁGENO/HIDROXIAPATITA/TITANATO DE BÁRIO ASSOCIADOS;;;;;;;;;;;;;;;
"A PEPTÍDEOS OGP PARA SUPORTES DE CRESCIMENTO CELULAR""";01/12/2015;01/06/2018;Expirado;FAPEMIG;;;12/2015 a 06/2018;Rossano Gimenes;IFQ;Coordenador;2;  Arquivado Edital 004-2015, alterado para status com financiamento apartir de 06/07/2015. Memorando nº 412/2016 - IFQ // Relatório final entregue em 20/08/2019 // Arquivado CAIXA 01/2020;10;;;
431;DESENVOLVIMENTO DE COMPÓSITOS COLÁGENO/HIDROXIAPATITA/TITANATO DE BÁRIO ASSOCIADOS;;;;;;;;;;;;;;;
"A PEPTÍDEOS OGP PARA SUPORTES DE CRESCIMENTO CELULAR""";01/12/2015;01/06/2018;;FAPEMIG;;;12/2015 a 11/2017;Glaubert Cabral;;Discente;4;;;;;
431;DESENVOLVIMENTO DE COMPÓSITOS COLÁGENO/HIDROXIAPATITA/TITANATO DE BÁRIO ASSOCIADOS;;;;;;;;;;;;;;;
"A PEPTÍDEOS OGP PARA SUPORTES DE CRESCIMENTO CELULAR""";01/12/2015;01/06/2018;;FAPEMIG;;;12/2015 a 11/2017;Najla Salih Teixeira;;Discente;4;;;;;
431;DESENVOLVIMENTO DE COMPÓSITOS COLÁGENO/HIDROXIAPATITA/TITANATO DE BÁRIO ASSOCIADOS;;;;;;;;;;;;;;;
"A PEPTÍDEOS OGP PARA SUPORTES DE CRESCIMENTO CELULAR""";01/12/2015;01/06/2018;;FAPEMIG;;;12/2015 a 11/2017;Larissa Aquino Sousa;;Discente;4;;;;;
432;DESENVOLVIMENTO DE UM CONVERSOR DE POTÊNCIA CONECTADO À REDE PARA GERAÇÃO DISTRIBUÍDA COM PAINÉIS FOTOVOLTAICOS;01/03/2016;01/02/2017;Expirado;;;;03/2016 a 02/2017;Luiz Eduardo Borges da Silva;IESTI;Coordenador;12;  Arquivado Edital 004-2015 - relatorio entregue  no dia 29/03/2017 via memorando eletronico  // Arquivado CAIXA 001/2020;8,17;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;Expirado;;;;12/2015 a 02/2019;Thiago Costa Caetano;IFQ;Coordenador;8; Arquivado Edital 004-2015/Prorrogada a vigência em 14/12/2017 para 02/2019 / Relatório final entregue  // Arquivado CAIXA 01/2020;9,4;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;;;;;12/2015 a 12/2017;Newton de Figueiredo Filho;;Docente;2;;;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;;;;;12/2015 a 12/2017;João Ricardo Neves da Silva;;Docente;2;;;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;;;;;12/2015 a 12/2017;Luciano Fernandes Silva;;Docente;2;;;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;;;;;12/2015 a 12/2017;Mikael Frank Rezende Junior;;Docente;2;;;;
433;DESENVOLVIMENTO DE UM LABORATÓRIO DIDÁTICO DE FÍSICA COM ACESSO REMOTO AOS EXPERIMENTOS: POSSIBILIDADES PARA O ENSINO DE FÍSICA;01/12/2015;01/02/2019;;;;;12/2015 a 02/2019;Agenor Pina da Silva;;Docente;2;;;;
435;DESENVOLVIMENTO DE UMA FERRAMENTA DE IDENTIFICAÇÃO DE GENES INSETICIDAS A PARTIR DE GENOMAS DE BACILLUS THURINGIENSIS;01/01/2016;01/12/2016;Expirado;;;;01/2016 a 12/2016;Luiz Carlos Bertucci Barbosa;IRN;Coordenador;2; Arquivado Relatório FINAL entregue  // Arquivado CAIXA 001/2020;8,6;;
436;DINÂMICA DE HOMEOMORFISMO DEHN TWIST;01/12/2015;01/12/2016;Expirado;;;;12/2015 a 12/2016;Bráulio Augusto Garcia;IMC;Coordenador;8; Arquivado Relatório Final Aprovado em 30/09/2020;8,57;;
437;EFEITO DE MEDIADORES FENÓLICOS NA DEGRADAÇÃO DE CORANTES POR REAÇÃO DE FENTON BASEADA EM COBRE;01/03/2016;01/02/2018;Expirado;;;;03/2016 a 02/2018;André Aguiar Mendes;IRN;Coordenador;8;  Arquivado Edital 004-2015, cancelado dia 1 de Abril por e mail // Arquivado CAIXA 01/2020;9,14;;
438;EFEITO DO AQUECIMENTO GLOBAL E DA EUTROFIZAÇÃO NA OCORRÊNCIA DE FLORAÇÕES DE CIANOBACTÉRIAS – UMA ABORDAGEM EXPERIMENTAL;01/03/2016;01/03/2017;Expirado;;;;03/2016 a 03/2017;Andreia Maria da Anunciação Gomes;IRN;Coordenador;4; Edital 004-2015;7,78;;
438;EFEITO DO AQUECIMENTO GLOBAL E DA EUTROFIZAÇÃO NA OCORRÊNCIA DE FLORAÇÕES DE CIANOBACTÉRIAS – UMA ABORDAGEM EXPERIMENTAL;01/03/2016;01/03/2017;;;;;03/2016 a 03/2017 ;Nathalie Sbrisse;;Discente;12;;;;
439;ESTUDO DA ESTABILIDADE DO TIABENDAZOL EM SOLOS CARACTERÍSTICOS DO SUL DE MINAS GERAIS;01/03/2016;01/02/2018;Expirado;;;;03/2016 a 02/2018;Márcia Matiko Kondo;IFQ;Coordenador;3; Edital 004-2015;9,42;;
440;ESTUDO DA QUALIDADE AMBIENTAL DE APP DE NASCENTES, COM AUXÍLIO DE GEOPROCESSAMENTO;01/03/2016;01/03/2017;Expirado;;;;03/2016 a 03/2017;Nívea Adriana Dias Pons;IRN;Coordenador;4; Arquivado  Edital 004-2015/ Relatório final entregue e aprovado em 06/07/17  // Arquivado CAIXA 001/2020;7,61;;
441;ESTUDO DAS PROPRIEDADES ELÉTRICAS E MORFOLÓGICAS DE SEMICONDUTORES IV-VI PARA APLICAÇÃO NO DESENVOLVIMENTO DE SENSORES DE UMIDADE;01/12/2015;01/11/2017;Expirado;;;;12/2015 a 11/2017;Demétrio Artur Werner Soares;IFQ;Coordenador;6; Edital 004-2015;9,85;;
441;ESTUDO DAS PROPRIEDADES ELÉTRICAS E MORFOLÓGICAS DE SEMICONDUTORES IV-VI PARA APLICAÇÃO NO DESENVOLVIMENTO DE SENSORES DE UMIDADE;01/12/2015;01/11/2017;;;;;12/2015 a 11/2017;Paula Cristina de Oliveira Braga;;Discente;40;;;;
441;ESTUDO DAS PROPRIEDADES ELÉTRICAS E MORFOLÓGICAS DE SEMICONDUTORES IV-VI PARA APLICAÇÃO NO DESENVOLVIMENTO DE SENSORES DE UMIDADE;01/12/2015;01/11/2017;;;;;12/2015 a 11/2017;Marcelos Lima Peres;;Docente;6;;;;
442;ESTUDO DO POTENCIAL DE GERAÇÃO DE ENERGIA ELÉTRICA A PARTIR DE BIOGÁS DE DIGESTÃO ANAERÓBIA DE RESÍDUOS SÓLIDOS DIVERSOS;01/02/2016;01/01/2018;Expirado;;;;02/2016 a 01/2018;Regina Mambeli Barros;IRN;Coordenador;3; Arquivado Relatório FINAL entregue em NOVEMBRO/2017 // Arquivado CAIXA 01/2020;9,2;;
443;EVOLUÇÃO QUÍMICA DE GALÁXIAS ESPIRAIS BARRADAS;01/03/2016;01/03/2018;Expirado;;;;03/2016 a 03/2018;Oscar Cavichia de Moraes;IFQ;Coordenador;20; Arquivado  Edital 004-2015- Relatório final entregue em 15/03//2018  // Arquivado CAIXA 001/2020;7,84;;
444;EXPERIMENTAÇÃO NO ENSINO DE BIOLOGIA: POR UMA APRENDIZAGEM EFETIVA;01/01/2016;01/12/2016;Expirado;;;;01/2016 a 12/2016;Andreia Arantes Borges;IRN;Coordenador;2; Arquivado  Edital 004-2015 - cancelado por pedido da Prof via e-mail no dia 04.06.2016 // Arquivado CAIXA 01/2020;8,7;;
445;EXPOSIÇÃO A CAMPOS ELETROMAGNÉTICOS DE BAIXA FREQUÊNCIA NAS ATIVIDADES ADMINISTRATIVAS, DE ENSINO E DE PESQUISA NA UNIVERSIDADE FEDERAL DE ITAJUBÁ;01/03/2016;01/03/2017;Expirado;;;;03/2016 a 03/2017;Luiz Felipe Silva;IRN;Coordenador;2; Arquivado  Edital 004-2015 - Relatório entregue em novembro/2018. RELATÓRIO REPROVADO PELO DIRETOR;9,21;;
446;FABRICAÇÃO E CARACTERIZAÇÃO ÓPTICA E ESTRUTURAL DE MONOCAMADAS E MULTICAMADAS DE SILÍCIO POROSO PARA APLICAÇÕES COMO SENSORES QUÍMICOS;01/12/2015;01/12/2017;Expirado;;;;12/2015 a 12/2017;Danilo Roque Huanca;IFQ;Coordenador;10; Arquivado  Edital 004-2015- Relatorio Final entregue dia 05.06.2018 // Arquivado CAIXA 01/2020;9,2;;
446;FABRICAÇÃO E CARACTERIZAÇÃO ÓPTICA E ESTRUTURAL DE MONOCAMADAS E MULTICAMADAS DE SILÍCIO POROSO PARA APLICAÇÕES COMO SENSORES QUÍMICOS;01/12/2015;01/12/2017;;;;;12/2015 a 12/2017;Maria Elena Leyva Gonzales;;Docente;10;;;;
447;FATORES AMBIENTAIS E SUA INFLUÊNCIA NA QUALIDADE MICROBIOLÓGICA DE ÁGUA ARMAZENADA;01/02/2016;01/02/2017;Expirado;;;;02/2016 a 02/2017;Rogério Melloni;IRN;Coordenador;1;  Arquivado Edital 004-2015 -  Relatorio final entregue por e-mail no dia 27/06/2017 // Arquivado CAIXA 01/2020;8,04;;
448;FENOLOGIA DO DESENVOLVIMENTO VEGETATIVO DE QUATRO ESPÉCIES FLORESTAIS BRASILEIRAS;01/03/2016;01/02/2018;Expirado;;;;03/2016 a 02/2018;Fabrina Bolzan Martins;IRN;Coordenador;8; Arquivado  Edital 004-2015 - Relatorio final entregue em 24/04/2018 // Arquivado CAIXA 01/2020;8,5;;
448;FENOLOGIA DO DESENVOLVIMENTO VEGETATIVO DE QUATRO ESPÉCIES FLORESTAIS BRASILEIRAS;01/03/2016;01/02/2018;;;;;03/2016 a 02/2018;Mábele de Cassia Ferreira;;Discente;8;;;;
448;FENOLOGIA DO DESENVOLVIMENTO VEGETATIVO DE QUATRO ESPÉCIES FLORESTAIS BRASILEIRAS;01/03/2016;01/02/2018;;;;;03/2016 a 02/2018;Hisaias de Souza Almeida;;Docente;2;;;;
448;FENOLOGIA DO DESENVOLVIMENTO VEGETATIVO DE QUATRO ESPÉCIES FLORESTAIS BRASILEIRAS;01/03/2016;01/02/2018;;;;;03/2016 a 02/2018;Liliana Auxiliadora Avelar Pereira Pasin;;Docente;4;;;;
449;FLUÊNCIA - “CREEP” - EM DISPERSÕES MAGNETOREOLÓGICAS;01/12/2015;01/11/2016;Expirado;;;;12/2015 a 11/2016;Antonio José Faria Bombard;IFQ;Coordenador;2; Arquivado Relatorio Final entregue 29/07;9,8;;
450;FLUIDODINÂMICA COMPUTACIONAL COMO FERRAMENTA PARA A ESTIMATIVA DE PARÂMETROS DE DESEMPENHO DE BIORREATORES PNEUMÁTICOS;01/03/2016;01/03/2018;Expirado;;;;03/2016 a 03/2018;Guilherme Youssef Rodriguez;IRN;Coordenador;12; Arquivado  Edital 004-2015- Relatorio Final entregue dia 05.06.2018 // Arquivado CAIXA 01/2020;8,3;;
